split	drug_smiles	max_tanimoto_to_train	bucket	is_in_train
val	CCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)OC	0.8571	[0.7, 0.9)	False
val	Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(N4CCOCC4)cc3)cc1)C(=O)N2c1cc(O)ncn1	0.8082	[0.7, 0.9)	False
val	Cc1ccccc1Cn1cc2c(N)nc(-c3ccsn3)nc2n1	0.7736	[0.7, 0.9)	False
val	Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1Nc1ncnc2cnc(N3CCCCC3)nc12	0.4835	[0.3, 0.5)	False
val	C=CCNc1nc(Nc2ccc(-c3nc4ccccc4o3)cc2)nc(N2CCOCC2)n1	0.4627	[0.3, 0.5)	False
val	CC(C)(C)C(=O)c1oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc2c1N	0.4286	[0.3, 0.5)	False
val	NS(=O)(=O)CCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O	0.7174	[0.7, 0.9)	False
val	CNC(=O)c1c(NC(=O)c2nc(C(C)O)cnc2Nc2cncnc2)cnn1C	0.3562	[0.3, 0.5)	False
val	CCOCc1nc2c3cccc(OC)c3nc(N)n2n1	0.6731	[0.5, 0.7)	False
val	CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CO)CC(=O)NS(C)(=O)=O	0.7945	[0.7, 0.9)	False
val	NS(=O)(=O)N1CCN(c2c(CSc3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)CC1	0.7778	[0.7, 0.9)	False
val	Cc1cc(C)n2nc(N)c(C(=O)N[C@@H](C)c3cc4cccc(C#Cc5cnn(C)c5)c4c(=O)n3-c3ccccc3)c2n1	1.0	[0.9, 1.0]	True
val	CCCNc1ccc2c3c(cccc13)C(=O)N(CCCCCC(=O)NO)C2=O	1.0	[0.9, 1.0]	True
val	O=C(Cc1c(F)cccc1Cl)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1	1.0	[0.9, 1.0]	True
val	NC(=O)CN1CCCNC(=O)CCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C1=O	0.6989	[0.5, 0.7)	False
val	Cc1cc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)ccn1	0.4643	[0.3, 0.5)	False
val	CCCOc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1	1.0	[0.9, 1.0]	True
val	Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccccc2C(F)(F)F)o1	0.3582	[0.3, 0.5)	False
val	CCCc1nc(C)c2c(N(C)C(=O)OC)nc3ccc(OC)nc3n12	0.6731	[0.5, 0.7)	False
val	Nc1nc[nH]c(=O)c1CCCNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	0.5556	[0.5, 0.7)	False
val	CCNc1c2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)nn1C	1.0	[0.9, 1.0]	True
val	NC(=O)c1cccc2c1OCC(c1cccnc1)O2	0.7059	[0.7, 0.9)	False
val	CC1(C)CC(=O)c2c(ncn2-c2ccccc2)C1	0.4211	[0.3, 0.5)	False
val	NS(=O)(=O)c1cc2cc(N3CCSCC3)sc2s1	0.3778	[0.3, 0.5)	False
val	O=C(c1nc(NCc2cccc(Cl)c2)nc2ccsc12)N1CCC1	1.0	[0.9, 1.0]	True
val	Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(NCCF)c2)nn1	0.5	[0.5, 0.7)	False
val	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C	1.0	[0.9, 1.0]	True
val	CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(C3OCCO3)cc2)c([N+](=O)[O-])c1	1.0	[0.9, 1.0]	True
val	O=C(Nc1cccc(Nc2ccnc(NC(=O)C3CC3)c2)c1)c1cccc(Cl)c1	0.7447	[0.7, 0.9)	False
val	CC(c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(Cl)c1	0.8852	[0.7, 0.9)	False
val	CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1O	1.0	[0.9, 1.0]	True
val	Cc1c(-c2cccc3ncnn23)ccc(C#N)c1F	0.5	[0.5, 0.7)	False
val	CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3cc(F)ccc3c(=O)n2-c2ccc(OC)cc2)CC1	1.0	[0.9, 1.0]	True
val	Nc1cccc(-c2csc(NC(=O)CCCCc3cc(C(=O)NO)no3)n2)c1	1.0	[0.9, 1.0]	True
val	CCCCCCC(C)(C)c1cc(OC)c(C2=C[C@H]3CC[C@]2(C(=O)O)C3(C)C)c(OC)c1	0.8448	[0.7, 0.9)	False
val	CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)OC(F)F	0.4157	[0.3, 0.5)	False
val	Cc1nc(NC(=O)[C@@H](N)C(C)C)sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccc(C(C)C)cc2)c1	1.0	[0.9, 1.0]	True
val	O=C(Nc1nc2cc(F)ccc2[nH]1)c1cccc([N+](=O)[O-])c1	0.76	[0.7, 0.9)	False
val	CC#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12	1.0	[0.9, 1.0]	True
val	CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCC(=O)NCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)c12	1.0	[0.9, 1.0]	True
val	C=CC(=O)N1CC[C@H](Nc2cc(CN[C@H](C)C(C)(C)C)cc(Nc3nc4cccnc4s3)n2)C1	0.5778	[0.5, 0.7)	False
val	COC(=O)N1CC(n2nnc(-c3ccc(C)c(NC(=O)c4cnn5ccc(NCC(F)F)cc45)c3)n2)C1	0.375	[0.3, 0.5)	False
val	NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2cccs2)cc1	0.6444	[0.5, 0.7)	False
val	NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2s1	0.4821	[0.3, 0.5)	False
val	CCOC(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1	1.0	[0.9, 1.0]	True
val	Cc1ccc(-c2nnn(C[C@H]3CC3(F)F)n2)cc1NC(=O)c1cnn2ccc(-c3cn[nH]c3)cc12	0.3902	[0.3, 0.5)	False
val	CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1	1.0	[0.9, 1.0]	True
val	C=CC(=O)N1CC[C@]2(C1)C[C@H](n1c(NC(=O)c3ccc(-c4cncnc4)s3)nc3cc(CO)ccc31)C2	1.0	[0.9, 1.0]	True
val	CCCCCC/C=C/C=C/CCCCCCCC(=O)NC(CC(=O)O)Cc1c[nH]cn1	0.4627	[0.3, 0.5)	False
val	CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1	1.0	[0.9, 1.0]	True
val	CC(C)(C)N1C[C@H](C(=O)N2CCC(CN3CCOC3=O)(C3CCCCC3)CC2)[C@@H](c2ccc(F)cc2F)C1	0.5233	[0.5, 0.7)	False
val	CC(C)[C@H]1C[C@@H](Nc2nc[nH]c(=O)c2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O	0.4125	[0.3, 0.5)	False
val	N#Cc1c2n(c3c(NCCc4ccccc4)ncnc13)CCCC2	1.0	[0.9, 1.0]	True
val	COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)C34CC4)nccc2cc1C(N)=O	0.6324	[0.5, 0.7)	False
val	C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2c(Cl)cc(F)cc2c(=O)n1-c1ccc(N)nc1	1.0	[0.9, 1.0]	True
val	CC(C)OC(=O)c1c(C(=O)Nc2ccn3nc(-c4ccccc4)nc3c2)cnn1C	0.3472	[0.3, 0.5)	False
val	N#Cc1cc(NC(=O)c2cnn(-c3cccc4nnsc34)c2C(F)(F)F)cnc1-n1nccn1	0.3793	[0.3, 0.5)	False
val	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O)[C@H](O)C(=O)NCCC(=O)NCCS	0.881	[0.7, 0.9)	False
val	COc1cccc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)c1	0.5946	[0.5, 0.7)	False
val	COc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1F	1.0	[0.9, 1.0]	True
val	NC(N)=NCCc1cc2cc(NC(=O)CCc3ccc(O)cc3)ccc2n1CCc1ccc2ccccc2c1	0.4058	[0.3, 0.5)	False
val	COC(=O)Nc1ccc(-c2c(OC3CCN(C)CC3)nc3c(-c4ccc(OC)c(OC)c4)cnn3c2N)cc1	1.0	[0.9, 1.0]	True
val	C[C@@H]1CCC2C(C)(C)C3CC21CC[C@@]3(C)OC(=O)C(C)(C)c1cccnc1	1.0	[0.9, 1.0]	True
val	Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccc2Cl)s1	0.7636	[0.7, 0.9)	False
val	CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCc2ccccc2)nn1	0.3111	[0.3, 0.5)	False
val	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	1.0	[0.9, 1.0]	True
val	CS(=O)(=O)c1ccccc1Cn1cnc2cccc(NC(=O)c3cc(Cl)c(O)c(Cl)n3)c2c1=O	0.5375	[0.5, 0.7)	False
val	CCN(CC)C(=O)c1ccc2c(c1)nc(Nc1ccc(Oc3ccccc3)cc1)n2CCN1CCCCC1	0.4868	[0.3, 0.5)	False
val	Oc1cc(F)cc(-c2ccc(-c3ccc(O)c(F)c3)s2)c1	0.6944	[0.5, 0.7)	False
val	Cc1ccc(NC(=O)c2ccnc(C(C)(C)C)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1	1.0	[0.9, 1.0]	True
val	CC(=O)Nc1cccc(-c2ccc3ncc(-c4cccc(O)c4)n3n2)c1	0.6667	[0.5, 0.7)	False
val	Cn1nnc(-c2ccc(F)c(NC(=O)c3cnn4ccc(-c5cnn(CC(C)(C)O)c5)cc34)c2)n1	0.3924	[0.3, 0.5)	False
val	NCCCc1cccc(OCCCc2ccccc2)c1	1.0	[0.9, 1.0]	True
val	O=C1Cc2cc(-c3cnc([C@@H]4CC[C@@H]5CC(c6c(-n7cnnn7)ccc(Cl)c6F)=CC(=O)N54)[nH]3)ccc2N1	1.0	[0.9, 1.0]	True
val	O=C(Nc1nc2ccc(-c3cnc(CO[C@H]4CCC[C@@H]4O)nc3)cc2s1)C1CC(N2CCOC[C@H]2C(F)(F)F)C1	0.396	[0.3, 0.5)	False
val	Cc1nc(CN(C)[C@H]2CCCc3cccnc32)cc(NCCN2CCOCC2)n1	0.4302	[0.3, 0.5)	False
val	C[C@H](NC(=O)[C@H](Cc1ccccc1)[C@@H](C)S)C(=O)N1CCC[C@H]1C(=O)O	1.0	[0.9, 1.0]	True
val	CN(C)[C@H]1CC[C@H](Nc2ncnc3ccc(C#N)cc23)CC1	0.5902	[0.5, 0.7)	False
val	COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CC[C@@H](O)C3)C2=O)cc1	1.0	[0.9, 1.0]	True
val	Cc1ccnc(C(=O)N2CCN([C@H]3C[C@@H](C(=O)Nc4nc5ccc(-c6cnc(CO[C@H]7CCC[C@@H]7O)nc6)cc5s4)C3)[C@@H](C)C2)c1	0.3689	[0.3, 0.5)	False
val	CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1	0.7818	[0.7, 0.9)	False
val	CC(C)(C)c1ccc2ncc(-c3cccc(NC4CCC5(CNC5)C4)n3)n2c1	1.0	[0.9, 1.0]	True
val	COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCN(C)C(=O)c3cccc(c3)C(=O)N2)c1	1.0	[0.9, 1.0]	True
val	O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1cnn2cc(O)cnc12	1.0	[0.9, 1.0]	True
val	COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3F)n12	1.0	[0.9, 1.0]	True
val	COc1cc2nc(N)n3nc(CCS(=O)(=O)c4ccc(F)cc4)nc3c2cc1F	1.0	[0.9, 1.0]	True
val	Cc1noc(-c2ccc3nc(Nc4cc(CN5CCN(C(=O)OC(C)(C)C)CC5)ccn4)[nH]c3c2)n1	1.0	[0.9, 1.0]	True
val	CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(S(C)(=O)=O)C[C@@H]2F)nn1	0.3077	[0.3, 0.5)	False
val	COc1cccnc1C#Cc1cc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)ccc1C	0.6951	[0.5, 0.7)	False
val	Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)F)n1	0.5122	[0.5, 0.7)	False
val	O=C1N(c2cnccc2C2CC2)[C@@H]2C[C@@H]2N1c1ccnc(Cl)c1	0.3043	[0.3, 0.5)	False
val	COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(N(C)Cc3ccc(F)cc3)cc2)cc1	0.4262	[0.3, 0.5)	False
val	CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCCC(F)(F)C1O	0.4184	[0.3, 0.5)	False
val	O=C(c1cccc2c1OCCO2)n1nc(-c2cccn(Cc3ccccn3)c2=O)cc1NCc1ccc(Cl)s1	1.0	[0.9, 1.0]	True
val	CC(C)(O)c1cncc(-c2nc3ccc(F)cn3c2C#N)c1	1.0	[0.9, 1.0]	True
val	CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(C)(=O)=O)cc32)CC1	1.0	[0.9, 1.0]	True
val	Cc1ccc(NC(=O)CSc2ccccc2)c(C)c1C(=O)NC(CC1CCCCC1)C(O)C(O)CC(C)C	0.4744	[0.3, 0.5)	False
val	CC1(C)CC(Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC(C)(C)N1	0.3951	[0.3, 0.5)	False
val	CC(C)(NS(C)(=O)=O)[C@H](NC(=O)c1ccc(-c2cc3ccncc3o2)cc1)C(=O)NO	0.3636	[0.3, 0.5)	False
val	CC(C)[C@H](Nc1nc(N)n2nc(-c3ccco3)nc2n1)C(=O)N1CCN(CC(C)(F)F)CC1	0.4878	[0.3, 0.5)	False
val	CCc1cccc2cc(CC(O)CNC(C)(C)C)oc12	0.3939	[0.3, 0.5)	False
val	Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1	1.0	[0.9, 1.0]	True
val	Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cccc(C(=O)NC3CC[NH2+]CC3)c2)s1	0.9077	[0.9, 1.0]	False
val	Cc1ccc(-c2cccc(-c3cnc(N)c(C(=O)Nc4ccncc4)c3)c2)cc1	1.0	[0.9, 1.0]	True
val	Cc1c(NS(=O)(=O)c2ccccc2Cl)ccc(Oc2ncccc2-c2ccnc(N[C@H]3CCCNC3)n2)c1C	0.7619	[0.7, 0.9)	False
val	Cn1cc(NC(=O)c2csc3ncc(N4C[C@@H]5CC[C@H]4CN5)nc23)c(C(F)F)n1	0.3976	[0.3, 0.5)	False
val	CN1CCN(c2ccc(C(=O)Nc3[nH]nc4cc(C(=O)NC5CCc6ccccc65)sc34)cc2)CC1	0.5	[0.5, 0.7)	False
val	COCCN(C)c1nc(-n2cc(C(=O)O)cn2)nc2cc(Oc3ccccc3)ccc12	0.3836	[0.3, 0.5)	False
val	Cc1ccc(C(=O)Nc2cc(CN3CCCC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCC(C)C)nc12	0.4848	[0.3, 0.5)	False
val	C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)c5cnc[nH]5)CC4(F)F)c(C#N)c3)n2)cc1	1.0	[0.9, 1.0]	True
val	CN(C)CCCCCC(=O)N(O)CCC(=O)O	1.0	[0.9, 1.0]	True
val	COc1ccc(CNc2ncnc3c(C(=O)Nc4c(C)ccc5c(Cc6ccc(F)cc6)nccc45)csc23)c(OC)c1	0.7955	[0.7, 0.9)	False
val	CSc1cc(C(F)(F)F)cc(C(F)(F)F)c1C(=O)N[C@@H]1COCC[C@H]1N1CCCC1	0.3333	[0.3, 0.5)	False
val	Cc1ccc(COc2ccc3oc(-c4ccccc4)c(C(=O)O)c3c2)cc1	0.8269	[0.7, 0.9)	False
val	COc1cc2ncnc(N3CCN(c4ncc(O[C@H](C)c5ccccc5)cn4)CC3)c2cc1OC	0.5312	[0.5, 0.7)	False
val	CC(C)N1CCC(C(=O)Nc2cc(Oc3ccc4c(c3)nc(Nc3cccc(C(C)(C)C)c3)n4C)ccn2)CC1	0.7324	[0.7, 0.9)	False
val	N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(F)cc1)C(=O)O	1.0	[0.9, 1.0]	True
val	Cn1cc(-c2cccc(-c3ncc(-c4cnn(C)c4)c(NC4CC(F)(F)C4)n3)c2)cn1	1.0	[0.9, 1.0]	True
val	CC(C)Oc1cc(-c2nc3cc(F)c(F)cc3n2C2CC2)cnn1	1.0	[0.9, 1.0]	True
val	O=C(Nc1ccc(OC(F)(F)C(F)F)cc1)Nc1nnc(-c2ccncc2)o1	1.0	[0.9, 1.0]	True
val	Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCCCCc4ccccc4)cc3)c12	1.0	[0.9, 1.0]	True
val	Cc1cnc2ccc(-c3c(-n4cc(F)cn4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12	1.0	[0.9, 1.0]	True
val	O=C(O)Cc1csc(=NC(=O)CS(=O)(=O)c2cccc(Cl)c2)n1O	0.3415	[0.3, 0.5)	False
val	NC(=O)c1cc(N)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12	1.0	[0.9, 1.0]	True
val	Cc1c(Oc2c(C#N)cncc2/C=C/c2ccccc2)ccc2[nH]ccc12	0.4458	[0.3, 0.5)	False
val	Cn1ncc(C(=O)N2CCC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3OC(F)F)nc2C1	0.3511	[0.3, 0.5)	False
val	O=C(Nc1cscc1Br)c1cnn2ccc(N3CCCNCC3)nc12	0.5316	[0.5, 0.7)	False
val	CCCc1ccncc1C#CCN	1.0	[0.9, 1.0]	True
val	COc1cc2ncnc(N3CCN(c4ncc(OCc5ccc(C)cc5)cn4)CC3)c2cc1OC	0.5806	[0.5, 0.7)	False
val	COc1ccc(CC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1	1.0	[0.9, 1.0]	True
val	O=C(O)c1ccncc1NC[C@@H]1CCCc2cc(Sc3ccccc3F)ccc21	0.6774	[0.5, 0.7)	False
val	CCN1CCN(c2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3CCN(C(=O)c4ccc(Cl)c(C)c4)C3)n2)CC1	0.4691	[0.3, 0.5)	False
val	COc1cc(NS(=O)(=O)CC(F)(F)F)ccc1-c1cncnc1C	0.3718	[0.3, 0.5)	False
val	CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3ccc(Cl)cc3)c2)cnc1N	1.0	[0.9, 1.0]	True
val	O=C(CN1CCCCC1)Nc1cc2nc(-n3cc(C(=O)O)cn3)[nH]c2cc1Cl	0.381	[0.3, 0.5)	False
val	COc1ccc(CNc2nc(NCCN)nc3c2cnn3C)cc1Cl	0.4714	[0.3, 0.5)	False
val	COc1c(OC[C@H](O)CN(C)C)ccc2c1N=C(NC(=O)c1cccnc1)N1CCN=C21	0.7536	[0.7, 0.9)	False
val	COc1cc(O)c2c(c1)CCCCCC(=O)/C=C/C[C@H](C)OC2=O	1.0	[0.9, 1.0]	True
val	FC(F)(F)c1ccc2nc(C3C4Oc5ccc(Oc6ccnc7[nH]ccc67)cc5C43)[nH]c2c1	1.0	[0.9, 1.0]	True
val	CC(C)C[C@H](Nc1nc(N)n2nc(-c3ccco3)nc2n1)C(=O)N1CCN(CC(F)(F)F)CC1	0.481	[0.3, 0.5)	False
val	CN(c1ncncn1)[C@@H]1C[C@@H]2COP(=O)(O)O[C@@H]3[C@H](O)[C@@H](COP(=O)(O)O[C@H]2C1)O[C@H]3n1cnc2c(=O)[nH]c(N)nc21	0.5196	[0.5, 0.7)	False
val	COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(CC(F)(F)F)c5)C4)nc3c2cc1F	0.8649	[0.7, 0.9)	False
val	CN(c1nccc(-c2cnc3ccccn23)n1)C1CCCCC1	1.0	[0.9, 1.0]	True
val	Cc1nc2c3ccccc3nc(SCCN3CCOCC3)n2n1	0.5254	[0.5, 0.7)	False
val	CC[C@@H](C)CNC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)C(C(=O)COc1ccccc1)C(O)C(=O)O)C(C)C	0.4268	[0.3, 0.5)	False
val	COCCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1	0.4324	[0.3, 0.5)	False
val	c1cc2c(N3CCNCC3)nc(-c3ccc4[nH]ncc4c3)nc2cn1	1.0	[0.9, 1.0]	True
val	CC1(C)c2cc(Cl)ccc2C(=O)N1c1cncc(C2CCCN(S(C)(=O)=O)C2)n1	0.4328	[0.3, 0.5)	False
val	Cc1noc2ccc(-c3cncc4c3COCC4O)cc12	0.3333	[0.3, 0.5)	False
val	O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1	0.338	[0.3, 0.5)	False
val	COc1ccc2nc(-n3cc(C(=O)O)cn3)[nH]c2c1	0.5	[0.5, 0.7)	False
val	CC(C)(O)CCc1cn(-c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(CF)CF)nn1	0.3	[0.3, 0.5)	False
val	CC(C)C[C@H](N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2)N2CCCC2=O)CC1	0.8219	[0.7, 0.9)	False
val	O=C(N1CCCC[C@@H]1Cc1ccccc1)n1cc(-c2ccc(-c3ccccc3)cc2)nn1	1.0	[0.9, 1.0]	False
val	CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1Cc2cccc3cccc(c23)C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C	0.5	[0.5, 0.7)	False
val	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CCS(=O)(=O)CC(C)C	0.6667	[0.5, 0.7)	False
val	COc1cc2nn(CC(=O)N(C)CC3CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1	0.6806	[0.5, 0.7)	False
val	CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@H](Cc2ccccc2)[C@H]1C(=O)N1CCOCC1	0.6989	[0.5, 0.7)	False
val	N#Cc1cc(-c2ncnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)ccc1OC1CCOCC1	1.0	[0.9, 1.0]	True
val	N#CC1(c2cccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)c2)CC1	1.0	[0.9, 1.0]	True
val	COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)c(F)c2)c1	1.0	[0.9, 1.0]	True
val	Nc1nc2c(ncn2[C@H]2O[C@@H]3COP(=O)(S)OCCn4nc(-c5cncs5)nc4COP(=O)(S)O[C@@H]2[C@@H]3F)c(=O)[nH]1	0.8	[0.7, 0.9)	False
val	CC(C)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1	1.0	[0.9, 1.0]	True
val	Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCCCCCC(=O)NO	1.0	[0.9, 1.0]	True
val	CC(C)(C)c1ccc(CNC(=O)Nc2cccc3[nH]c(=O)[nH]c23)c(N2CCCC2)c1	0.3875	[0.3, 0.5)	False
val	Cc1ccc(-c2nc(N)nc3c2n(C)c(=O)n3Cc2ccccc2)o1	0.5254	[0.5, 0.7)	False
val	c1ccc(CNc2nn3c(-c4cccnc4)cnc3s2)cc1	0.5094	[0.5, 0.7)	False
val	Cc1cc(C(F)(F)F)ccc1Nc1nc(SC(C)C)nc2c1CCN(c1ncccc1C(F)(F)F)CC2	1.0	[0.9, 1.0]	True
val	Cc1cc(C(N)=O)nn1-c1cccc(-c2cc(C(F)(F)F)ccc2C(F)(F)F)c1	1.0	[0.9, 1.0]	True
val	CN1N=CCC1=Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O	0.3434	[0.3, 0.5)	False
val	Cc1ncc(-c2cc(-c3cc(S(=O)(=O)NCC4(CO)COC4)ccc3C)cnc2N)s1	0.7429	[0.7, 0.9)	False
val	CC(C)S(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1	1.0	[0.9, 1.0]	True
val	COc1cc(F)cc([C@@H](C)NC(=O)N2CCN(c3ccncc3F)C[C@H]2C)c1	1.0	[0.9, 1.0]	True
val	CNc1ncc2c(-c3ccc(N4CCN(C)CC4)cc3)nn(CC3CCCC3)c2n1	1.0	[0.9, 1.0]	True
val	O=C(O)CNC(=O)c1c(O)c2c(n(Cc3ccc(C(F)(F)F)nc3)c1=O)COC2	1.0	[0.9, 1.0]	True
val	Cc1nc2cc(-c3cc(NC(=O)c4cnc(C(C)(C)C)o4)c(F)cc3C)cc(N3CCOCC3)n2n1	0.4062	[0.3, 0.5)	False
val	OCCNCc1ccc(-c2ccc(Br)cc2Cl)o1	0.64	[0.5, 0.7)	False
val	N#Cc1ccc2cc3c(=O)n(-c4ccc(Cl)c(Cl)c4)c(=O)nc-3n(-c3cccc(O)c3)c2c1	0.4286	[0.3, 0.5)	False
val	COc1cc2c(cc1C(N)=O)[C@]13C[C@H]4OCO[C@H]4C=C1CCN3CC2	0.3077	[0.3, 0.5)	False
val	O=C(Nc1nccs1)c1ccc2[nH]c(-c3ccc(C(=O)c4ccccc4C(F)(F)F)cc3)nc2c1	0.7794	[0.7, 0.9)	False
val	O=P(O)(O)C(CCCc1cccc(Oc2cc(F)cc(F)c2)c1)S(=O)(=O)O	0.7708	[0.7, 0.9)	False
